Data info
File name: C:\DEWESoft7\Data\Test_kastor_choco_2.d7d
Start time: 20/01/1980 07:28:21.614
Number of channels: 3
Sample rate: 5000
Store type: Toujours rapide


Data1

Time [s]	AI 0 [V]	AI 1 [V]	AI 2 [V]	
3,6992	0,93965983	1,5961201	1,6305029
3,6994	0,93891001	1,5966315	1,6305351
3,6996	0,9383831	1,5969486	1,6306424
3,6998	0,93783236	1,5974636	1,631062
3,7	0,93752241	1,5979512	1,6315973
3,7002	0,93704438	1,5982301	1,6322815
3,7004	0,93669391	1,5982552	1,6329849
3,7006	0,93639827	1,5981765	1,6336942
3,7008	0,93597507	1,5980692	1,634382
3,701	0,93572235	1,5981944	1,6349185
3,7012	0,93509769	1,5983696	1,6354144
3,7014	0,93501067	1,5985544	1,6360974
3,7016	0,93530273	1,5984507	1,6365325
3,7018	0,93559122	1,5979965	1,6370749
3,702	0,93588328	1,5977366	1,6376448
3,7022	0,93589878	1,5973897	1,6381359
3,7024	0,93602514	1,5969272	1,6387415
3,7026	0,93661046	1,5965648	1,6391361
3,7028	0,93743896	1,5962417	1,6393673
3,703	0,93824124	1,5958066	1,6392803
3,7032	0,93906736	1,5954359	1,6390252
3,7034	0,93983746	1,5950902	1,6388047
3,7036	0,94058967	1,5944667	1,6388142
3,7038	0,94127631	1,5941067	1,6386807
3,704	0,94150043	1,5935977	1,6385972
3,7042	0,94132757	1,5935214	1,6385746
3,7044	0,94106293	1,5936966	1,6384125
3,7046	0,9408567	1,5936203	1,6383207
3,7048	0,94078159	1,59355	1,6381812
3,705	0,94073987	1,5934117	1,6382205
3,7052	0,94078875	1,5933568	1,6383767
3,7054	0,94066	1,5930254	1,6380465
3,7056	0,94073033	1,5930576	1,6375816
3,7058	0,94066715	1,593178	1,6368663
3,706	0,94059563	1,5934153	1,6359532
3,7062	0,9404192	1,5941293	1,6350865
3,7064	0,94008183	1,5947504	1,6342068
3,7066	0,94050264	1,5951009	1,6333759
3,7068	0,94119287	1,5951211	1,632694
3,707	0,94177103	1,5950067	1,6320705
3,7072	0,94174123	1,5949864	1,6315019
3,7074	0,94150162	1,5950532	1,6311681
3,7076	0,94114518	1,5952308	1,6310227
3,7078	0,94058132	1,595331	1,6312301
3,708	0,94031072	1,5953536	1,6314471
3,7082	0,94003654	1,5954013	1,6315734
3,7084	0,93971109	1,5954752	1,6316128
3,7086	0,93951917	1,5953882	1,6316867
3,7088	0,93965149	1,5953918	1,6318262
3,709	0,93953705	1,5953107	1,6319633
3,7092	0,9390316	1,5952034	1,6322076
3,7094	0,93844867	1,5957959	1,63234
3,7096	0,93774295	1,5963395	1,6324484
3,7098	0,93723512	1,5968616	1,6327024
3,71	0,93679285	1,5972908	1,6326916
3,7102	0,93645191	1,5977414	1,6328573
3,7104	0,93615508	1,5982277	1,6329658
3,7106	0,93583679	1,5985591	1,6329813
3,7108	0,93557453	1,5991194	1,6329384
3,711	0,93531346	1,5995879	1,6332769
3,7112	0,93500948	1,600153	1,6337895
3,7114	0,9345839	1,6007395	1,6344333
3,7116	0,93417978	1,6010172	1,6352773
3,7118	0,9345994	1,6010375	1,6361737
3,712	0,93563175	1,6003187	1,6368115
3,7122	0,9365747	1,5995843	1,6371679
3,7124	0,93742704	1,599154	1,6372085
3,7126	0,93833303	1,5986974	1,6371298
3,7128	0,93889689	1,5983529	1,6370392
3,713	0,93939638	1,5979297	1,6370583
3,7132	0,94005561	1,5977247	1,6371286
3,7134	0,94058132	1,5973659	1,6370273
3,7136	0,94105458	1,5971167	1,6371715
3,7138	0,94151831	1,5965755	1,63692
3,714	0,94207025	1,5960796	1,6370034
3,7142	0,94239926	1,595654	1,6370749
3,7144	0,94217157	1,5953703	1,6369712
3,7146	0,9419117	1,5956028	1,6368961
3,7148	0,94166732	1,5955992	1,6367543
3,715	0,94160056	1,5956135	1,6365719
3,7152	0,94139791	1,5955789	1,6364837
3,7154	0,94141698	1,5955205	1,6362786
3,7156	0,94122744	1,5953941	1,6360509
3,7158	0,94119644	1,5953131	1,6357982
3,716	0,9411726	1,5951688	1,6353166
3,7162	0,94111657	1,5949757	1,6350138
3,7164	0,94086504	1,5947957	1,634717
3,7166	0,94009733	1,5948887	1,6347063
3,7168	0,93970871	1,5950723	1,6347396
3,717	0,93964911	1,5948291	1,6346931
3,7172	0,9395144	1,5943439	1,6346705
3,7174	0,9394381	1,5942259	1,6344428
3,7176	0,93921638	1,5945358	1,63414
3,7178	0,93912578	1,5948172	1,634022
3,718	0,93897319	1,5949578	1,6337609
3,7182	0,93886352	1,5951283	1,6337419
3,7184	0,9388504	1,5951557	1,6336381
3,7186	0,9387002	1,5951355	1,633513
3,7188	0,93866563	1,5950925	1,633544
3,719	0,93868113	1,5949733	1,633426
3,7192	0,93883491	1,5946538	1,6333914
3,7194	0,93873119	1,5944762	1,6333282
3,7196	0,93816614	1,5945632	1,6333246
3,7198	0,93751168	1,5950961	1,633352
3,72	0,93711472	1,5953643	1,633569
3,7202	0,93672371	1,5959008	1,6336894
3,7204	0,93640542	1,5963955	1,633966
3,7206	0,93620992	1,596734	1,6343009
3,7208	0,93575215	1,5973039	1,6345561
3,721	0,93518472	1,5977926	1,6348541
3,7212	0,93508101	1,5983064	1,6351712
3,7214	0,93549109	1,5988429	1,6354144
3,7216	0,93574858	1,5994461	1,6354799
3,7218	0,9359715	1,6001208	1,6350448
3,722	0,9366653	1,6008444	1,6346586
3,7222	0,93755937	1,6011317	1,6340959
3,7224	0,93840456	1,601264	1,6336942
3,7226	0,9392736	1,6013725	1,6338289
3,7228	0,93978977	1,6015644	1,6340709
3,723	0,9404335	1,6015072	1,6343582
3,7232	0,94085431	1,6011865	1,6347134
3,7234	0,94145751	1,6007943	1,6349602
3,7236	0,94191289	1,6003628	1,6352713
3,7238	0,94216919	1,5998299	1,6354501
3,724	0,94245648	1,5993519	1,6355872
3,7242	0,94312048	1,5987988	1,6357291
3,7244	0,94351268	1,5982313	1,6357017
3,7246	0,94344831	1,5977437	1,6357863
3,7248	0,94317889	1,5977283	1,6357875
3,725	0,94279385	1,5978582	1,6356897
3,7252	0,94257927	1,5977843	1,6355157
3,7254	0,94241238	1,5979095	1,6351306
3,7256	0,94267583	1,5978916	1,6349292
3,7258	0,94244099	1,5978332	1,634624
3,726	0,94175315	1,5978093	1,6344023
3,7262	0,94094133	1,5977771	1,6343868
3,7264	0,94013309	1,5977068	1,634655
3,7266	0,93937254	1,5977056	1,6349232
3,7268	0,93860126	1,5977688	1,6352093
3,727	0,93805289	1,5978391	1,6354096
3,7272	0,93813515	1,5976782	1,6357017
3,7274	0,93822694	1,5970929	1,6359806
3,7276	0,9383235	1,5965803	1,6362369
3,7278	0,93855357	1,5960927	1,6366303
3,728	0,9384284	1,5954919	1,6369557
3,7282	0,9383688	1,5950425	1,6370952
3,7284	0,93834853	1,5947325	1,6370392
3,7286	0,93837953	1,5945084	1,63692
3,7288	0,93847489	1,594512	1,6365778
3,729	0,93852615	1,5946896	1,6363502
3,7292	0,93848801	1,5948648	1,6362095
3,7294	0,93881941	1,5949316	1,636107
3,7296	0,93884206	1,5948446	1,63607
3,7298	0,93841648	1,5950603	1,6359365
3,73	0,93775964	1,5956063	1,6358948
3,7302	0,93697047	1,5959425	1,6358984
3,7304	0,93646026	1,596225	1,6359603
3,7306	0,93652344	1,5965374	1,6360676
3,7308	0,93688703	1,5968699	1,636157
3,731	0,93721843	1,5972168	1,6359615
3,7312	0,93778825	1,5975506	1,6354299
3,7314	0,93797064	1,5978522	1,6349351
3,7316	0,93830562	1,598273	1,6345763
3,7318	0,93854165	1,5987117	1,6342843
3,732	0,93860483	1,5991611	1,6339862
3,7322	0,93893385	1,5997143	1,6337585
3,7324	0,93969679	1,5998573	1,6333318
3,7326	0,94040608	1,5998406	1,63306
3,7328	0,94101167	1,5998633	1,6327178
3,733	0,94149327	1,5999682	1,6323447
3,7332	0,9418962	1,6001196	1,6321397
3,7334	0,94229078	1,6004117	1,6319561
3,7336	0,94263768	1,6005678	1,6313696
3,7338	0,94293809	1,6007335	1,6309488
3,734	0,94321465	1,6009505	1,6309881
3,7342	0,94348407	1,6008599	1,6309845
3,7344	0,94399428	1,6006775	1,6312695
3,7346	0,9443686	1,6001482	1,63149
3,7348	0,94454265	1,5993876	1,6315854
3,735	0,94424582	1,5992529	1,6315889
3,7352	0,94368911	1,5993793	1,6316009
3,7354	0,94290471	1,5992553	1,6316724
3,7356	0,94212508	1,5992756	1,6321909
3,7358	0,9413228	1,5992959	1,6326666
3,736	0,94051456	1,5992005	1,6331482
3,7362	0,93968487	1,5989835	1,6334534
3,7364	0,9388814	1,598825	1,6337931
3,7366	0,93830919	1,5989287	1,6340196
3,7368	0,93788362	1,5991063	1,6344118
3,737	0,937222	1,599402	1,6348267
3,7372	0,93678093	1,5994413	1,6350877
3,7374	0,93686318	1,5996308	1,6353905
3,7376	0,93719101	1,5992601	1,6356814
3,7378	0,93742704	1,5987666	1,6360319
3,738	0,9377048	1,5983326	1,6362941
3,7382	0,93796229	1,5977879	1,6365695
3,7384	0,93810773	1,5973265	1,6368067
3,7386	0,93826032	1,5966625	1,6371131
3,7388	0,93826151	1,5961547	1,6372526
3,739	0,93818283	1,5955122	1,6376793
3,7392	0,93838072	1,5949626	1,6383147
3,7394	0,93831635	1,5942092	1,6388595
3,7396	0,93815064	1,5934916	1,6392267
3,7398	0,93838906	1,5929539	1,6391242
3,74	0,93836403	1,5925879	1,6389465
3,7402	0,93830919	1,592998	1,6385651
3,7404	0,93848562	1,5938337	1,6379833
3,7406	0,93864775	1,5945513	1,6371536
3,7408	0,93877649	1,5950258	1,6364133
3,741	0,93898153	1,5953691	1,6358519
3,7412	0,93921757	1,5958257	1,635437
3,7414	0,93936658	1,5962298	1,6348755
3,7416	0,93940473	1,596684	1,6344273
3,7418	0,93944764	1,5971417	1,6340101
3,742	0,939574	1,5976472	1,6336167
3,7422	0,93943453	1,5983493	1,6333354
3,7424	0,93956447	1,5990837	1,6330099
3,7426	0,94006395	1,5996463	1,6328287
3,7428	0,94067669	1,5994151	1,6325533
3,743	0,94135976	1,5995474	1,6323435
3,7432	0,94179249	1,5995331	1,6320133
3,7434	0,94227052	1,5996463	1,6317356
3,7436	0,94263172	1,5997488	1,6315234
3,7438	0,94296312	1,5998442	1,6310751
3,744	0,94331956	1,6000063	1,6307914
3,7442	0,94375587	1,6000445	1,6303229
3,7444	0,94432211	1,6001637	1,6299927
3,7446	0,94418383	1,6001244	1,6295755
3,7448	0,94402051	1,6002364	1,6292155
3,745	0,9435389	1,6001995	1,6290712
3,7452	0,94265795	1,6004248	1,629343
3,7454	0,94189262	1,6011508	1,6298628
3,7456	0,94104743	1,601649	1,6305935
3,7458	0,94013906	1,601928	1,6311848
3,746	0,93926644	1,6018493	1,6317701
3,7462	0,93862987	1,6014273	1,6322815
3,7464	0,93798852	1,6009111	1,6327488
3,7466	0,93755817	1,6005857	1,633184
3,7468	0,93725061	1,6005428	1,6337454
3,747	0,93681312	1,6005356	1,634177
3,7472	0,93635774	1,6004534	1,6346002
3,7474	0,93587255	1,6007013	1,6351378
3,7476	0,93583083	1,6009731	1,6354954
3,7478	0,93611693	1,6006453	1,6358912
3,748	0,93638992	1,6000624	1,6363466
3,7482	0,93661404	1,599793	1,6366386
3,7484	0,93688822	1,5995438	1,6370821
3,7486	0,9369657	1,5992482	1,6374075
3,7488	0,93703723	1,5988309	1,6378427
3,749	0,93691802	1,5985258	1,6381836
3,7492	0,93729353	1,5982337	1,6386282
3,7494	0,93788362	1,5979726	1,6390455
3,7496	0,93869185	1,5976186	1,6392291
3,7498	0,93957043	1,5972049	1,6390884
3,75	0,94016886	1,5966399	1,6386557
3,7502	0,94062304	1,5959735	1,6384363
3,7504	0,94054437	1,5956886	1,6382623
3,7506	0,94031668	1,5955658	1,6382873
3,7508	0,94027376	1,5952356	1,6383207
3,751	0,94026542	1,5949471	1,6380024
3,7512	0,9402523	1,5947683	1,6375375
3,7514	0,94021773	1,5946074	1,6369796
3,7516	0,94021416	1,5948565	1,636343
3,7518	0,94028091	1,5953178	1,6356456
3,752	0,94016647	1,595927	1,6349173
3,7522	0,94007468	1,5963681	1,6343904
3,7524	0,93986487	1,5967662	1,6338253
3,7526	0,93980289	1,5973623	1,6333997
3,7528	0,94009376	1,5978475	1,6328561
3,753	0,94082212	1,5980883	1,632309
3,7532	0,94136691	1,598062	1,6318178
3,7534	0,94205356	1,5982111	1,6314054
3,7536	0,94270682	1,598341	1,630826
3,7538	0,94300723	1,5984161	1,6304564
3,754	0,94295001	1,5985067	1,6300619
3,7542	0,94266272	1,5985854	1,6298437
3,7544	0,94243622	1,5986319	1,6302156
3,7546	0,94220138	1,598583	1,6305304
3,7548	0,94191885	1,5986199	1,630739
3,755	0,94177461	1,5986009	1,6309047
3,7552	0,94181275	1,5984674	1,6310394
3,7554	0,94118929	1,5983064	1,6310453
3,7556	0,9404037	1,5987391	1,6312861
3,7558	0,93964434	1,5993757	1,6313887
3,756	0,93891478	1,5996511	1,6313231
3,7562	0,93832588	1,6000564	1,6313386
3,7564	0,93774772	1,6003449	1,6311288
3,7566	0,93730187	1,6009445	1,6312444
3,7568	0,93699789	1,6014261	1,6314662
3,757	0,9366653	1,6018267	1,6321981
3,7572	0,93625998	1,6022129	1,6329551
3,7574	0,93608356	1,6021974	1,6335726
3,7576	0,93565321	1,6020305	1,6342187
3,7578	0,93529201	1,6020651	1,6349626
3,758	0,93543625	1,6019328	1,6355765
3,7582	0,93569732	1,6014023	1,6362393
3,7584	0,93602037	1,600811	1,6368341
3,7586	0,93671298	1,6002746	1,6373682
3,7588	0,93733764	1,5999503	1,637578
3,759	0,93800879	1,5994139	1,6376054
3,7592	0,93881822	1,5989299	1,6372406
3,7594	0,93954301	1,5983696	1,6370595
3,7596	0,94021416	1,5979381	1,6368985
3,7598	0,94070292	1,5974302	1,6366374
3,76	0,94114876	1,5969284	1,6366637
3,7602	0,94165063	1,5965374	1,6365159
3,7604	0,94200587	1,5960128	1,6365361
3,7606	0,94182467	1,5957839	1,6364098
3,7608	0,94152546	1,5959413	1,6363144
3,761	0,94125724	1,5959413	1,6362154
3,7612	0,94119406	1,5960057	1,6361606
3,7614	0,94087696	1,5960784	1,6359305
3,7616	0,94084477	1,5959616	1,6357255
3,7618	0,94074941	1,5958149	1,6356492
3,762	0,94067907	1,5957911	1,6356862
3,7622	0,94071841	1,5958424	1,6357517
3,7624	0,94047761	1,5957911	1,6355205
3,7626	0,94043827	1,5958829	1,6350007
3,7628	0,94022131	1,5960164	1,6344261
3,763	0,94054079	1,5965683	1,6336119
3,7632	0,94110584	1,5967078	1,6328096
3,7634	0,94118571	1,5969284	1,6322672
3,7636	0,94108677	1,5970654	1,6318595
3,7638	0,9409759	1,5972276	1,631943
3,764	0,94076967	1,5973539	1,632086
3,7642	0,94048238	1,5975006	1,6321325
3,7644	0,94025707	1,5975995	1,6322064
3,7646	0,9401176	1,5976508	1,6323042
3,7648	0,94012594	1,5975685	1,6323495
3,765	0,9400425	1,5975792	1,632452
3,7652	0,9399972	1,5974481	1,6324627
3,7654	0,94021058	1,5972204	1,6326165
3,7656	0,94005442	1,5968461	1,6326487
3,7658	0,93932128	1,5971286	1,6325998
3,766	0,93863821	1,5975828	1,6326129
3,7662	0,9379921	1,5979702	1,632601
3,7664	0,93731856	1,598279	1,632694
3,7666	0,93689775	1,5984423	1,6328394
3,7668	0,93665695	1,5988095	1,6329038
3,767	0,9363184	1,5992339	1,6329277
3,7672	0,93602037	1,5995653	1,6332114
3,7674	0,93565798	1,6000028	1,6333318
3,7676	0,93529558	1,6005476	1,6334462
3,7678	0,935112	1,6011949	1,6336787
3,768	0,93525147	1,6019125	1,6339219
3,7682	0,93602991	1,6026313	1,6343725
3,7684	0,93725538	1,6027696	1,6347563
3,7686	0,93818998	1,6025908	1,6349387
3,7688	0,93905306	1,6022403	1,6351771
3,769	0,93981004	1,6017158	1,6353261
3,7692	0,9403882	1,6014416	1,6354525
3,7694	0,94082093	1,6010363	1,6355717
3,7696	0,94132757	1,6005833	1,6357446
3,7698	0,9415946	1,6001089	1,6357958
3,77	0,94192481	1,5997107	1,6358554
3,7702	0,94227529	1,5990157	1,6359293
3,7704	0,94266272	1,5984721	1,6358781
3,7706	0,94301081	1,597919	1,6357613
3,7708	0,94286299	1,5972991	1,6357875
3,771	0,94251966	1,5971096	1,6356885
3,7712	0,94216561	1,5972753	1,6356313
3,7714	0,94196057	1,5971024	1,6355395
3,7716	0,94180202	1,5970929	1,6353619
3,7718	0,94165897	1,5969546	1,6350913
3,772	0,94160771	1,5968807	1,6347885
3,7722	0,94168758	1,5967412	1,6344726
3,7724	0,94163156	1,5967376	1,6342211
3,7726	0,94131446	1,5966947	1,6339493
3,7728	0,94072318	1,5967233	1,6337848
3,773	0,93993998	1,5968056	1,6341221
3,7732	0,93924141	1,5968127	1,6348505
3,7734	0,93916273	1,5968461	1,6353238
3,7736	0,93951917	1,5963645	1,6358793
3,7738	0,9396801	1,5958436	1,6359842
3,774	0,93969083	1,5955694	1,6358006
3,7742	0,93969917	1,595319	1,6356659
3,7744	0,93960023	1,5953536	1,6355169
3,7746	0,93952513	1,5956028	1,6353345
3,7748	0,93959785	1,5958614	1,6351199
3,775	0,93971467	1,5958471	1,6349781
3,7752	0,93978143	1,5957708	1,634891
3,7754	0,93979812	1,5956969	1,6347849
3,7756	0,93996024	1,5955825	1,6345906
3,7758	0,93979812	1,5953012	1,6344154
3,776	0,93923664	1,5952737	1,6343486
3,7762	0,93840098	1,5956326	1,6343641
3,7764	0,93780851	1,5959139	1,6343784
3,7766	0,93742943	1,5963943	1,6344845
3,7768	0,93693948	1,5967221	1,6348517
3,777	0,93634582	1,5971739	1,6350639
3,7772	0,93627429	1,5976174	1,635288
3,7774	0,93640065	1,5979476	1,6353667
3,7776	0,93663788	1,5982528	1,6354096
3,7778	0,93700147	1,5986104	1,6351593
3,778	0,93734241	1,5991552	1,6346908
3,7782	0,93752599	1,5996511	1,6342533
3,7784	0,93788958	1,6001685	1,6338742
3,7786	0,9387157	1,6003962	1,6335499
3,7788	0,93953705	1,6003997	1,6332543
3,779	0,94034767	1,6004438	1,6328943
3,7792	0,94084597	1,6005225	1,632278
3,7794	0,94120955	1,6006131	1,6318715
3,7796	0,9415493	1,6007311	1,631825
3,7798	0,9418962	1,6008277	1,6321051
3,78	0,94219303	1,6005344	1,6324592
3,7802	0,94231939	1,6002102	1,6327107
3,7804	0,94263172	1,5995092	1,6329479
3,7806	0,94297028	1,5988572	1,6331828
3,7808	0,94327784	1,598316	1,6332936
3,781	0,94349957	1,5977461	1,6333473
3,7812	0,94311333	1,5975149	1,6333532
3,7814	0,94278908	1,5976591	1,6333127
3,7816	0,94270205	1,5975721	1,633296
3,7818	0,9424386	1,5975113	1,6331959
3,782	0,94191527	1,5974648	1,6330528
3,7822	0,94114041	1,5974731	1,6331565
3,7824	0,94045854	1,5974886	1,6336274
3,7826	0,93990898	1,5974362	1,6340947
3,7828	0,93926644	1,5974135	1,634376
3,783	0,93866444	1,597578	1,6347528
3,7832	0,93820906	1,5975959	1,6349816
3,7834	0,93770838	1,5977521	1,6353202
3,7836	0,93764997	1,5978439	1,6356623
3,7838	0,9379921	1,5976031	1,6359329
3,784	0,93825674	1,5971477	1,6364026
3,7842	0,93844867	1,5967388	1,6367865
3,7844	0,93866801	1,5963407	1,6370857
3,7846	0,93875027	1,5958221	1,6372478
3,7848	0,93885756	1,5950997	1,6377473
3,785	0,93896365	1,5947325	1,6381049
3,7852	0,93901491	1,5940673	1,6382062
3,7854	0,93908048	1,5936167	1,6381609
3,7856	0,93890047	1,5932114	1,6378248
3,7858	0,93891835	1,593004	1,6375649
3,786	0,93900895	1,5928907	1,6373777
3,7862	0,93837953	1,5928431	1,637255
3,7864	0,93754387	1,59319	1,6371322
3,7866	0,9372828	1,5936	1,6369653
3,7868	0,93728638	1,5940042	1,637007
3,787	0,93758917	1,5943117	1,6366386
3,7872	0,93804336	1,5946622	1,6361928
3,7874	0,93816257	1,5949388	1,6355276
3,7876	0,93844748	1,5953095	1,6351902
3,7878	0,93883371	1,59566	1,6347361
3,788	0,93888855	1,5960999	1,6343915
3,7882	0,93889093	1,5964944	1,633997
3,7884	0,93895173	1,5970297	1,6338551
3,7886	0,93898511	1,5976782	1,6335607
3,7888	0,93958235	1,598099	1,6332924
3,789	0,94017839	1,5979691	1,6329968
3,7892	0,94083762	1,5979071	1,6327333
3,7894	0,9412477	1,5979512	1,6326368
3,7896	0,9417901	1,5979071	1,6324091
3,7898	0,94230032	1,5980537	1,6320658
3,79	0,94261146	1,5981348	1,6318011
3,7902	0,94293928	1,5980263	1,6312969
3,7904	0,94326711	1,5981431	1,6308534
3,7906	0,94356751	1,5981896	1,6302407
3,7908	0,94386435	1,5981956	1,6297233
3,791	0,94443536	1,5979238	1,6295314
3,7912	0,94457603	1,5975959	1,6295755
3,7914	0,9437499	1,5975673	1,6296971
3,7916	0,94261861	1,5975268	1,630075
3,7918	0,94164705	1,5972872	1,6309154
3,792	0,94084835	1,5969796	1,6316807
3,7922	0,94010925	1,5967746	1,6322422
3,7924	0,93959427	1,5966005	1,6327977
3,7926	0,93899345	1,5964861	1,6332233
3,7928	0,93842721	1,5964181	1,6335845
3,793	0,93786216	1,5964897	1,6342342
3,7932	0,93755817	1,5965922	1,6347301
3,7934	0,93721128	1,5968139	1,6351807
3,7936	0,93677974	1,5970464	1,6355717
3,7938	0,93667364	1,5974147	1,6361463
3,794	0,93699312	1,5973825	1,6363931
3,7942	0,93734837	1,5969474	1,6366816
3,7944	0,93760586	1,5965374	1,6371334
3,7946	0,93787408	1,5961785	1,6374958
3,7948	0,93797302	1,5958078	1,6378248
3,795	0,93811607	1,5954716	1,6380823
3,7952	0,93826628	1,5950246	1,6384232
3,7954	0,9382019	1,5945454	1,6388142
3,7956	0,93811846	1,594003	1,6390586
3,7958	0,93811965	1,5933843	1,6395056
3,796	0,93839264	1,5926225	1,6399062
3,7962	0,93914247	1,5917988	1,6401982
3,7964	0,93954659	1,5909095	1,6401792
3,7966	0,93967652	1,5906484	1,6398716
3,7968	0,93989706	1,5906937	1,6392851
3,797	0,93986607	1,590838	1,6384912
3,7972	0,93985057	1,5911348	1,6376805
3,7974	0,93997335	1,5915246	1,6370106
3,7976	0,94006395	1,5921028	1,6363704
3,7978	0,9401021	1,5925188	1,6356969
3,798	0,94017839	1,5928836	1,6350877
3,7982	0,94015336	1,5932853	1,6346025
3,7984	0,94006276	1,593612	1,63414
3,7986	0,93983865	1,5940852	1,6336274
3,7988	0,93963957	1,5945036	1,6332781
3,799	0,94002342	1,5949352	1,6327429
3,7992	0,94073033	1,5949864	1,6322863
3,7994	0,9412632	1,5947134	1,6318727
3,7996	0,94167209	1,5946205	1,631496
3,7998	0,94202256	1,5945323	1,6310668
3,8	0,94243264	1,5945764	1,6305935
3,8002	0,94278073	1,594636	1,6302168
3,8004	0,94329214	1,5948827	1,6298389
3,8006	0,94317293	1,59481	1,6294646
3,8008	0,94305015	1,5948529	1,6292548
3,801	0,94253755	1,5948565	1,6293192
3,8012	0,94244218	1,5948851	1,6296995
3,8014	0,94227052	1,5948291	1,6300464
3,8016	0,94164824	1,5949078	1,6301835
3,8018	0,94073868	1,5953405	1,6302478
3,802	0,94002104	1,5960557	1,6303229
3,8022	0,93938088	1,5965052	1,6303253
3,8024	0,93890285	1,5969868	1,6307342
3,8026	0,93845224	1,59728	1,6313374
3,8028	0,93798494	1,597559	1,6320014
3,803	0,93744373	1,5973337	1,6325486
3,8032	0,93725777	1,5972204	1,6331708
3,8034	0,9369967	1,5970738	1,633935
3,8036	0,93675709	1,5971203	1,6344213
3,8038	0,93648648	1,5972621	1,6349971
3,804	0,93608952	1,597286	1,6355681
3,8042	0,9365747	1,5973742	1,6362333
3,8044	0,93708849	1,5970833	1,6368258
3,8046	0,9375546	1,5964384	1,6371417
3,8048	0,93765831	1,596045	1,637764
3,805	0,93757129	1,59584	1,6382909
3,8052	0,93773341	1,5954788	1,638751
3,8054	0,93849397	1,59512	1,6391551
3,8056	0,93911028	1,5947075	1,6394043
3,8058	0,93981361	1,594245	1,6391516
3,806	0,94031906	1,5936131	1,6388059
3,8062	0,94065285	1,5930529	1,638515
3,8064	0,94114161	1,5921421	1,6379082
3,8066	0,9414897	1,5913804	1,6376448
3,8068	0,94146466	1,5909655	1,6375101
3,807	0,94113803	1,591043	1,6372156
3,8072	0,94109869	1,5909262	1,6369915
3,8074	0,94102359	1,5907629	1,6367805
3,8076	0,94080901	1,5905197	1,6368902
3,8078	0,94074345	1,590255	1,6369605
3,808	0,94056463	1,5901513	1,6367948
3,8082	0,94065166	1,5901906	1,6363943
3,8084	0,94064689	1,5903015	1,6358161
3,8086	0,94067192	1,5904756	1,6353047
3,8088	0,94063973	1,5912993	1,6345453
3,809	0,94054914	1,5921874	1,6339254
3,8092	0,94062424	1,5929027	1,6333091
3,8094	0,94143844	1,5931983	1,6325819
3,8096	0,94209409	1,5930374	1,63185
3,8098	0,94271755	1,5930207	1,6311991
3,81	0,94295001	1,5930815	1,6307163
3,8102	0,94259834	1,5929503	1,6303504
3,8104	0,94225502	1,5929384	1,6303349
3,8106	0,94191647	1,5928442	1,6305709
